Timestamp,Driver,Scuderia,Track_Temperature,Speed,Anno,Circuito,Giri_Totali,Lunghezza_Circuito,Posizione,Giro_in_Corso,Distanza_dal_precedente,Distanza_dal_successivo,Metri_Percorsi,Percentuale_Completamento_Giro,Tempo_Trascorso_Dal_Giro,Temperatura_Esterna,Pioggia,Tipo_Gomma
0 days 02:28:44,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:44.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:45,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:45.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:46,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:46.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:47,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:47.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:48,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:48.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:49,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:49.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:50,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:50.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:51,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:51.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:52,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:52.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:53,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:53.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:54,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:54.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:55,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:55.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:56,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:56.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:57,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.1,1,INTERMEDIATE
0 days 02:28:57.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:01,23.1,1,INTERMEDIATE
0 days 02:28:58,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:01,23.1,1,INTERMEDIATE
0 days 02:28:58.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:02,23.1,1,INTERMEDIATE
0 days 02:28:59,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:02,23.1,1,INTERMEDIATE
0 days 02:28:59.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:03,23.1,1,INTERMEDIATE
0 days 02:29:00,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:03,23.1,1,INTERMEDIATE
0 days 02:29:00.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:04,23.1,1,INTERMEDIATE
0 days 02:29:01,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:04,23.1,1,INTERMEDIATE
0 days 02:29:01.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:05,23.1,1,INTERMEDIATE
0 days 02:29:02,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:05,23.1,1,INTERMEDIATE
0 days 02:29:02.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:06,23.1,1,INTERMEDIATE
0 days 02:29:03,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:06,23.1,1,INTERMEDIATE
0 days 02:29:03.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:07,23.1,1,INTERMEDIATE
0 days 02:29:04,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:07,23.1,1,INTERMEDIATE
0 days 02:29:04.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:08,23.1,1,INTERMEDIATE
0 days 02:29:05,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:08,23.1,1,INTERMEDIATE
0 days 02:29:05.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:09,23.1,1,INTERMEDIATE
0 days 02:29:06,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:09,23.1,1,INTERMEDIATE
0 days 02:29:06.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:10,23.1,1,INTERMEDIATE
0 days 02:29:07,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:10,23.1,1,INTERMEDIATE
0 days 02:29:07.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:11,23.1,1,INTERMEDIATE
0 days 02:29:08,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:11,23.1,1,INTERMEDIATE
0 days 02:29:08.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:12,23.1,1,INTERMEDIATE
0 days 02:29:09,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:12,23.1,1,INTERMEDIATE
0 days 02:29:09.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:13,23.1,1,INTERMEDIATE
0 days 02:29:10,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:13,23.1,1,INTERMEDIATE
0 days 02:29:10.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:14,23.1,1,INTERMEDIATE
0 days 02:29:11,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:14,23.1,1,INTERMEDIATE
0 days 02:29:11.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:15,23.1,1,INTERMEDIATE
0 days 02:29:12,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:15,23.1,1,INTERMEDIATE
0 days 02:29:12.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:16,23.1,1,INTERMEDIATE
0 days 02:29:13,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:16,23.0,1,INTERMEDIATE
0 days 02:29:13.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:17,23.0,1,INTERMEDIATE
0 days 02:29:14,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:17,23.0,1,INTERMEDIATE
0 days 02:29:14.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:18,23.0,1,INTERMEDIATE
0 days 02:29:15,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:18,23.0,1,INTERMEDIATE
0 days 02:29:15.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:19,23.0,1,INTERMEDIATE
0 days 02:29:16,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:19,23.0,1,INTERMEDIATE
0 days 02:29:16.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:20,23.0,1,INTERMEDIATE
0 days 02:29:17,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:20,23.0,1,INTERMEDIATE
0 days 02:29:17.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:21,23.0,1,INTERMEDIATE
0 days 02:29:18,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:21,23.0,1,INTERMEDIATE
0 days 02:29:18.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:22,23.0,1,INTERMEDIATE
0 days 02:29:19,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:22,23.0,1,INTERMEDIATE
0 days 02:29:19.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:23,23.0,1,INTERMEDIATE
0 days 02:29:20,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:23,23.0,1,INTERMEDIATE
0 days 02:29:20.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:24,23.0,1,INTERMEDIATE
0 days 02:29:21,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:24,23.0,1,INTERMEDIATE
0 days 02:29:21.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:25,23.0,1,INTERMEDIATE
0 days 02:29:22,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:25,23.0,1,INTERMEDIATE
0 days 02:29:22.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:26,23.0,1,INTERMEDIATE
0 days 02:29:23,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:26,23.0,1,INTERMEDIATE
0 days 02:29:23.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:27,23.0,1,INTERMEDIATE
0 days 02:29:24,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:27,23.0,1,INTERMEDIATE
0 days 02:29:24.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:28,23.0,1,INTERMEDIATE
0 days 02:29:25,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:28,23.0,1,INTERMEDIATE
0 days 02:29:25.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:29,23.0,1,INTERMEDIATE
0 days 02:29:26,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:29,23.0,1,INTERMEDIATE
0 days 02:29:26.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:30,23.0,1,INTERMEDIATE
0 days 02:29:27,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:30,23.0,1,INTERMEDIATE
0 days 02:29:27.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:31,23.0,1,INTERMEDIATE
0 days 02:29:28,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:31,23.0,1,INTERMEDIATE
0 days 02:29:28.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:32,23.0,1,INTERMEDIATE
0 days 02:29:29,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:32,23.0,1,INTERMEDIATE
0 days 02:29:29.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:33,23.0,1,INTERMEDIATE
0 days 02:29:30,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:33,23.0,1,INTERMEDIATE
0 days 02:29:30.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:34,23.0,1,INTERMEDIATE
0 days 02:29:31,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:34,23.0,1,INTERMEDIATE
0 days 02:29:31.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:35,23.0,1,INTERMEDIATE
0 days 02:29:32,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:35,23.0,1,INTERMEDIATE
0 days 02:29:32.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:36,23.0,1,INTERMEDIATE
0 days 02:29:33,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:36,23.0,1,INTERMEDIATE
0 days 02:29:33.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:37,23.0,1,INTERMEDIATE
0 days 02:29:34,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:37,23.0,1,INTERMEDIATE
0 days 02:29:34.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:38,23.0,1,INTERMEDIATE
0 days 02:29:35,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:38,23.0,1,INTERMEDIATE
0 days 02:29:35.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:39,23.0,1,INTERMEDIATE
0 days 02:29:36,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:39,23.0,1,INTERMEDIATE
0 days 02:29:36.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:40,23.0,1,INTERMEDIATE
0 days 02:29:37,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:40,23.0,1,INTERMEDIATE
0 days 02:29:37.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:41,23.0,1,INTERMEDIATE
0 days 02:29:38,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:41,23.0,1,INTERMEDIATE
0 days 02:29:38.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:42,23.0,1,INTERMEDIATE
0 days 02:29:39,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:42,23.0,1,INTERMEDIATE
0 days 02:29:39.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:43,23.0,1,INTERMEDIATE
0 days 02:29:40,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:43,23.0,1,INTERMEDIATE
0 days 02:29:40.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:44,23.0,1,INTERMEDIATE
0 days 02:29:41,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:44,23.0,1,INTERMEDIATE
0 days 02:29:41.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:45,23.0,1,INTERMEDIATE
0 days 02:29:42,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:45,23.0,1,INTERMEDIATE
0 days 02:29:42.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:46,23.0,1,INTERMEDIATE
0 days 02:29:43,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:46,23.0,1,INTERMEDIATE
0 days 02:29:43.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:47,23.0,1,INTERMEDIATE
0 days 02:29:44,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:47,23.0,1,INTERMEDIATE
0 days 02:29:44.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:48,23.0,1,INTERMEDIATE
0 days 02:29:45,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:48,23.0,1,INTERMEDIATE
0 days 02:29:45.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,64.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:49,23.0,1,INTERMEDIATE
0 days 02:29:46,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:46.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:47,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:47.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:48,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:48.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:49,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:49.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:50,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:50.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:51,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:51.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:52,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:52.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:53,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:53.500000,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
0 days 02:29:54,HAM,Mercedes,27.7,225,2023,Monaco,78,3337,4.0,65.0,-89.76305555462022,0.0,255669.0730555562,61.644382845555576,00:00,23.0,1,INTERMEDIATE
